Gene_Id,Hugo_Symbol,my_Id
79706,PRKRIP1,14803
79707,NOL9,14804
79709,COLGALT1,14805
79710,MORC4,14806
79711,IPO4,14807
79712,GTDC1,14808
79713,IGFLR1,14809
79714,CCDC51,14810
79716,NPEPL1,14811
79717,PPCS,14812
79718,TBL1XR1,14813
79719,AAGAB,14814
79720,VPS37B,14815
79723,SUV39H2,14817
79724,ZNF768,14818
79725,THAP9,14819
79726,WDR59,14820
79727,LIN28A,14821
79728,PALB2,14822
79729,SH3D21,14823
79730,NSUN7,14824
79731,NARS2,14825
79733,E2F8,14826
79734,KCTD17,14827
79735,TBC1D17,14828
79736,TEFM,14829
79739,TTLL7,14831
79740,ZBBX,14832
79741,CCDC7,14833
79742,DIPK2B,14834
79744,ZNF419,14835
79745,CLIP4,14836
79746,ECHDC3,14837
79747,ADGB,14838
7975,MAFK,6272
79750,ZNF385D,14840
79751,SLC25A22,14841
79752,ZFAND1,14842
79753,SNIP1,14843
79754,ASB13,14844
79755,ZNF750,14845
79759,ZNF668,14847
7976,FZD3,6273
79760,GEMIN7,14848
79763,ISOC2,14850
79767,ELMO3,14851
79768,KATNBL1,14852
79770,TXNDC15,14853
79772,MCTP1,14854
79774,GRTP1,14855
79776,ZFHX4,14856
79777,ACBD4,14857
79778,MICALL2,14858
7978,MTERF1,6275
79780,CCDC82,14859
79781,IQCA1,14860
79782,LRRC31,14861
79783,SUGCT,14862
79784,MYH14,14863
79786,KLHL36,14865
79789,CLMN,14867
79791,FBXO31,14868
79792,GSDMD,14869
79794,SPRING1,14870
79796,ALG9,14871
79797,ZNF408,14872
79798,ARMC5,14873
79799,UGT2A3,14874
7980,TFPI2,6277
79801,SHCBP1,14876
79802,HHIPL2,14877
79803,HPS6,14878
79807,GSTCD,14881
79809,TTC21B,14882
79810,PTCD2,14883
79811,SLTM,14884
79812,MMRN2,14885
79813,EHMT1,14886
79814,AGMAT,14887
79815,NIPAL2,14888
79817,MOB3B,14890
79818,ZNF552,14891
79819,DNAI4,14892
7982,ST7,6278
79822,ARHGAP28,14894
79823,CAMKMT,14895
79825,EFCC1,14896
79827,CLMP,14897
79828,METTL8,14898
79829,NAA40,14899
79830,ZMYM1,14900
79831,KDM8,14901
79832,QSER1,14902
79833,GEMIN6,14903
79834,PEAK1,14904
79837,PIP4K2C,14906
79838,TMC5,14907
79839,CCDC102B,14908
7984,ARHGEF5,6279
79840,NHEJ1,14909
79842,ZBTB3,14911
79848,CSPP1,14917
79849,PDZD3,14918
79850,TLCD3A,14919
79852,EPHX3,14920
79853,TM4SF20,14921
79856,SNX22,14923
79858,NEK11,14925
79861,TUBAL3,14926
79862,ZNF669,14927
79863,RBFA,14928
79866,BORA,14931
79867,TCTN2,14932
79868,ALG13,14933
79869,CPSF7,14934
79870,BAALC,14935
79871,RPAP2,14936
79872,CBLL1,14937
79873,NUDT18,14938
79874,RABEP2,14939
79875,THSD4,14940
79876,UBA5,14941
79877,DCAKD,14942
79879,CCDC134,14943
79882,ZC3H14,14944
79883,PODNL1,14945
79884,MAP9,14946
79885,HDAC11,14947
79886,CAAP1,14948
79887,PLBD1,14949
79888,LPCAT1,14950
79890,RIN3,14951
79891,ZNF671,14952
79892,MCMBP,14953
79893,GGNBP2,14954
79894,ZNF672,14955
79896,THNSL1,14957
79897,RPP21,14958
79898,ZNF613,14959
79899,PRR5L,14960
79901,CYBRD1,14961
79902,NUP85,14962
79903,NAA60,14963
79905,TMC7,14964
7991,TUSC3,6282
79912,PYROXD1,14967
79913,ACTR5,14968
79915,ATAD5,14969
79917,MAGIX,14970
79918,SETD6,14971
79919,MAB21L4,14972
79921,TCEAL4,14973
79922,MRM1,14974
79925,SPEF2,14977
79929,MAP6D1,14979
7993,UBXN8,6283
79930,DOK3,14980
79931,TNIP3,14981
79932,KIAA0319L,14982
79933,SYNPO2L,14983
79934,COQ8B,14984
79937,CNTNAP3,14986
79939,SLC35E1,14987
7994,KAT6A,6284
79943,ZNF696,14989
79944,L2HGDH,14990
79947,DHDDS,14992
79948,PLPPR3,14993
79949,PLEKHS1,14994
79953,SYNDIG1,14995
79954,NOL10,14996
79956,ERMP1,14998
79958,DENND1C,15000
79959,CEP76,15001
79960,JADE1,15002
79961,DENND2D,15003
79966,SCD5,15006
79968,WDR76,15007
79969,ATAT1,15008
79971,WLS,15010
79977,GRHL2,15013
79979,TRMT2B,15014
79980,DSN1,15015
79982,DNAJB14,15017
79983,POF1B,15018
79987,SVEP1,15020
79989,TTC26,15021
79990,PLEKHH3,15022
79991,STN1,15023
79993,ELOVL7,15025
800,CALD1,655
8000,PSCA,6285
80000,GREB1L,15028
80003,PCNX2,15029
80004,ESRP2,15030
80005,DOCK5,15031
80006,TRAPPC13,15032
80007,C10orf88,15033
80010,RMI1,15035
80011,PSME3IP1,15036
80012,PHC3,15037
80013,MINDY3,15038
80014,WWC2,15039
80017,DGLUCY,15040
80018,NAA25,15041
80019,UBTD1,15042
80020,FOXRED2,15043
80021,TMEM62,15044
80022,MYO15B,15045
80023,NRSN2,15046
80024,SLC8B1,15047
80025,PANK2,15048
80028,FBXL18,15049
80031,SEMA6D,15050
80036,TRPM3,15054
80045,GPR157,15056
80055,PGAP1,15059
80059,LRRTM4,15060
80063,ATF7IP2,15062
80067,DCAF17,15063
80071,CCDC15,15066
80086,TUBA4B,15069
80095,ZNF606,15071
80097,MZT2B,15072
801,CALM1,656
80110,ZNF614,15075
80114,BICC1,15077
80115,BAIAP2L2,15078
80119,PIF1,15080
80124,VCPIP1,15082
80128,TRIM46,15085
80129,CCDC170,15086
8013,NR4A3,6289
80131,LRRC8E,15087
80135,RPF1,15089
80139,ZNF703,15090
80142,PTGES2,15091
80143,SIKE1,15092
80144,FRAS1,15093
80145,THOC7,15094
80146,UXS1,15095
80148,SLC66A2,15096
80149,ZC3H12A,15097
80150,ASRGL1,15098
80152,CENPT,15099
80153,EDC3,15100
80155,NAA15,15102
80157,CWH43,15103
80162,PGGHG,15105
80164,PRR36,15106
80167,ABHD18,15107
80168,MOGAT2,15108
80169,CTC1,15109
80173,IFT74,15110
80174,DBF4B,15111
80177,MYCT1,15113
80178,TEDC2,15114
80179,MYO19,15115
80183,RUBCNL,15116
80184,CEP290,15117
80185,TTI2,15118
8019,BRD3,6290
80194,TMEM134,15119
80195,TMEM254,15120
80196,RNF34,15121
80198,MUS81,15122
80201,HKDC1,15124
80204,FBXO11,15125
80205,CHD9,15126
80206,FHOD3,15127
80207,OPA3,15128
80208,SPG11,15129
80209,PROSER1,15130
8021,NUP214,6291
80210,ARMC9,15131
80212,CCDC92,15132
80213,TM2D3,15133
80216,ALPK1,15135
80217,CFAP43,15136
80218,NAA50,15137
80219,COQ10B,15138
8022,LHX3,6292
80221,ACSF2,15139
80222,TARS2,15140
80223,RAB11FIP1,15141
80224,NUBPL,15142
80227,PAAF1,15143
80230,RUFY1,15145
80231,TASL,15146
80232,WDR26,15147
80233,FAAP100,15148
80237,ELL3,15150
80243,PREX2,15151
80254,CEP63,15152
80255,SLC35F5,15153
80256,ATOSB,15154
80258,EFHC2,15155
80262,PHAF1,15156
80264,ZNF430,15158
80267,EDEM3,15159
8027,STAM,6296
80270,HSD3B7,15160
80271,ITPKC,15161
80273,GRPEL1,15162
80274,SCUBE1,15163
80279,CDK5RAP3,15164
8028,MLLT10,6297
8029,CUBN,6298
80298,MTERF2,15165
8030,CCDC6,6299
80301,PLEKHO2,15166
80303,EFHD1,15167
80304,WDCP,15168
80305,TRABD,15169
80306,MED28,15170
80307,FER1L4,15171
80308,FLAD1,15172
80309,SPHKAP,15173
8031,NCOA4,6300
80310,PDGFD,15174
80311,KLHL15,15175
80312,TET1,15176
80314,EPC1,15178
80315,CPEB4,15179
80317,ZKSCAN3,15181
80318,GKAP1,15182
80319,CXXC4,15183
80320,SP6,15184
80321,CEP70,15185
80323,CCDC68,15186
80324,PUS1,15187
80325,ABTB1,15188
80326,WNT10A,15189
80328,ULBP2,15191
80329,ULBP1,15192
80331,DNAJC5,15193
80333,KCNIP4,15195
80335,WDR82,15196
80336,PABPC1L,15197
8034,SLC25A16,6301
80341,BPIFB2,15199
80342,TRAF3IP3,15200
80343,SEL1L2,15201
80344,DCAF11,15202
80345,ZSCAN16,15203
80346,REEP4,15204
80347,COASY,15205
80349,SKIC8,15206
80351,TNKS2,15208
80352,RNF39,15209
8036,SHOC2,6302
8038,ADAM12,6303
80380,PDCD1LG2,15210
80381,CD276,15211
8045,RASSF7,6305
8048,CSRP3,6306
805,CALM2,659
8050,PDHX,6307
8061,FOSL1,6309
8065,CUL5,6310
80700,UBXN6,15212
80705,TSGA10,15215
80709,AKNA,15216
80723,SLC35G2,15220
80724,ACAD10,15221
80725,SRCIN1,15222
80726,IQCN,15223
80727,TTYH3,15224
80728,ARHGAP39,15225
8073,PTP4A2,6313
80731,THSD7B,15226
80736,SLC44A4,15227
80737,VWA7,15228
80739,MPIG6B,15229
80740,LY6G6C,15230
80742,PRR3,15232
80745,THUMPD2,15233
80746,TSEN2,15234
80755,AARSD1,15235
8076,MFAP5,6315
80760,ITIH5,15239
80762,NDFIP1,15240
80763,SPX,15241
80765,STARD5,15243
80772,CPTP,15248
80774,LIMD2,15249
80775,TMEM177,15250
80776,B9D2,15251
80777,CYB5B,15252
8078,USP5,6316
80781,COL18A1,15254
80789,INTS5,15255
8079,MLF2,6317
80790,CMIP,15256
808,CALM3,662
80816,ASXL3,15257
80817,CEP44,15258
80818,ZNF436,15259
8082,SSPN,6320
80820,EEPD1,15260
80821,DDHD1,15261
80823,BHLHB9,15262
80824,DUSP16,15263
80829,ZFP91,15264
80830,APOL6,15265
80833,APOL3,15268
8085,KMT2D,6321
80851,SH3BP5L,15271
80853,KDM7A,15273
80854,SETD7,15274
80856,LNPK,15275
8086,AAAS,6322
80863,PRRT1,15277
80864,EGFL8,15278
8087,FXR1,6323
8089,YEATS4,6324
80895,ILKAP,15282
80896,NPL,15283
8091,HMGA2,6326
8092,ALX1,6327
80975,TMPRSS5,15284
8099,CDK2AP1,6330
81,ACTN4,68
810,CALML3,663
8100,IFT88,6331
81027,TUBB1,15286
81029,WNT5B,15287
81030,ZBP1,15288
81031,SLC2A10,15289
81034,SLC25A32,15291
81035,COLEC12,15292
81037,CLPTM1L,15293
8106,PABPN1,6337
811,CALR,664
8110,DPF3,6338
8115,TCL1A,6342
8120,AP3B2,6343
8125,ANP32A,6345
813,CALU,665
81300,OR4P4,15377
8131,NPRL3,6350
81327,OR4A16,15388
8139,GAN,6354
814,CAMK4,666
8140,SLC7A5,6355
8148,TAF15,6357
81488,POLR2M,15437
81490,PTDSS2,15438
81493,SYNC,15441
81494,CFHR5,15442
815,CAMK2A,667
81502,HM13,15444
8153,RND2,6359
81532,MOB2,15445
81533,ITFG1,15446
81537,SGPP1,15447
81539,SLC38A1,15448
81542,TMX1,15449
81545,FBXO38,15452
81550,TDRD3,15453
81551,STMN4,15454
81552,VOPP1,15455
81553,CYRIA,15456
81554,RCC1L,15457
81555,YIPF5,15458
81556,INTS14,15459
81557,MAGED4B,15460
81558,FAM117A,15461
81559,TRIM11,15462
81562,LMAN2L,15463
81563,C1orf21,15464
81565,NDEL1,15465
81566,CSRNP2,15466
81567,TXNDC5,15467
81569,ACTL8,15468
81570,CLPB,15469
81572,PDRG1,15471
81573,ANKRD13C,15472
81576,YJU2B,15474
81577,GFOD2,15475
81578,COL21A1,15476
81579,PLA2G12A,15477
816,CAMK2B,668
81602,CDADC1,15478
81603,TRIM8,15479
81605,URM1,15480
81606,LBH,15481
81607,NECTIN4,15482
81608,FIP1L1,15483
81609,SNX27,15484
8161,COIL,6361
81610,FAM83D,15485
81611,ANP32E,15486
81614,NIPA2,15487
81615,TMEM163,15488
81617,CAB39L,15490
81618,ITM2C,15491
81619,TSPAN14,15492
81620,CDT1,15493
81621,KAZALD1,15494
81622,UNC93B1,15495
81624,DIAPH3,15497
81626,SHCBP1L,15498
81627,TRMT1L,15499
81628,TSC22D4,15500
81629,TSSK3,15501
81631,MAP1LC3B,15502
8165,AKAP1,6363
81669,CCNL2,15503
81671,VMP1,15504
81689,ISCA1,15506
81693,AMN,15508
817,CAMK2D,669
81704,DOCK8,15514
81706,PPP1R14C,15515
8174,MADCAM1,6367
8175,SF3A2,6368
8178,ELL,6370
81788,NUAK2,15517
81790,RNF170,15519
81792,ADAMTS12,15520
818,CAMK2G,670
81831,NETO2,15525
81832,NETO1,15526
81839,VANGL1,15528
81844,TRIM56,15529
81846,SBF2,15530
81847,RNF146,15531
81848,SPRY4,15532
81849,ST6GALNAC5,15533
81851,KRTAP1-1,15535
81855,SFXN3,15538
81856,ZNF611,15539
81857,MED25,15540
81858,SHARPIN,15541
8187,ZNF239,6373
81870,KRTAP9-9,15547
81871,KRTAP4-6,15548
81872,KRTAP2-1,15549
81873,ARPC5L,15550
81875,ISG20L2,15551
81876,RAB1B,15552
81887,LAS1L,15553
81888,HYI,15554
81889,FAHD1,15555
8189,SYMPK,6375
81890,QTRT1,15556
81892,SLIRP,15557
81894,SLC25A28,15559
819,CAMLG,671
8190,MIA,6376
8192,CLPP,6377
81926,ABHD17A,15560
81928,CABLES2,15561
81929,SEH1L,15562
8193,DPF1,6378
81930,KIF18A,15563
81931,ZNF93,15564
81932,HDHD3,15565
8195,MKKS,6379
820,CAMP,672
8202,NCOA3,6382
8204,NRIP1,6383
8208,CHAF1B,6385
8209,GATD3,6386
821,CANX,673
8214,DGCR6,6389
8216,LZTR1,6391
8218,CLTCL1,6393
822,CAPG,674
8220,ESS2,6394
8224,SYN3,6396
8225,GTPBP6,6397
8226,PUDP,6398
8227,AKAP17A,6399
8228,PNPLA4,6400
823,CAPN1,675
8233,ZRSR2,6402
8237,USP11,6403
8239,USP9X,6404
824,CAPN2,676
8241,RBM10,6405
8242,KDM5C,6406
8243,SMC1A,6407
826,CAPNS1,678
8260,NAA10,6415
8263,F8A1,6416
8266,UBL4A,6417
827,CAPN6,679
8270,LAGE3,6420
8277,TKTL1,6422
828,CAPS,680
8284,KDM5D,6423
8287,USP9Y,6424
8288,EPX,6425
8289,ARID1A,6426
829,CAPZA1,681
8290,H3-4,6427
8291,DYSF,6428
8293,SERF1A,6430
8295,TRRAP,6432
830,CAPZA2,682
8301,PICALM,6433
8303,SNN,6435
8309,ACOX2,6436
831,CAST,683
8310,ACOX3,6437
8312,AXIN1,6438
8313,AXIN2,6439
8314,BAP1,6440
8315,BRAP,6441
8317,CDC7,6442
8318,CDC45,6443
832,CAPZB,684
8320,EOMES,6444
8321,FZD1,6445
8322,FZD4,6446
8323,FZD6,6447
8324,FZD7,6448
8325,FZD8,6449
8328,GFI1B,6452
833,CARS1,685
8334,H2AC6,6458
8335,H2AC4,6459
8337,H2AC18,6461
8338,H2AC20,6462
8339,H2BC8,6463
83394,PITPNM3,15569
834,CASP1,686
8340,H2BC13,6464
83416,FCRL5,15571
8342,H2BC14,6466
83439,TCF7L1,15573
83440,ADPGK,15574
83442,SH3BGRL3,15575
83443,SF3B5,15576
83444,INO80B,15577
83447,SLC25A31,15580
83448,PUS7L,15581
8345,H2BC9,6469
83451,ABHD11,15584
83452,RAB33B,15585
83460,EMC6,15586
83461,CDCA3,15587
83464,APH1B,15589
83468,GLT8D2,15590
83473,KATNAL2,15591
83475,DOHH,15592
83478,ARHGAP24,15593
83479,DDX59,15594
8348,H2BC17,6472
83480,PUS3,15595
83481,EPPK1,15596
83483,PLVAP,15598
8349,H2BC21,6473
835,CASP2,687
8350,H3C1,6474
83538,ODAD4,15601
83539,CHST9,15602
83540,NUF2,15603
83541,FAM110A,15604
83543,AIF1L,15605
83544,DNAL1,15606
83546,RTBDN,15607
83547,RILP,15608
83548,COG3,15609
83549,UCK1,15610
8359,H4C1,6483
83590,TMUB1,15614
83592,AKR1E2,15616
83593,RASSF5,15617
83594,NUDT12,15618
83595,SOX7,15619
83596,BCL2L12,15620
836,CASP3,688
83604,TMEM47,15623
83605,CCM2,15624
83606,GUCD1,15625
83607,AMMECR1L,15626
83608,C18orf21,15627
83636,C19orf12,15628
83637,ZMIZ2,15629
83638,C11orf68,15630
83640,RAMAC,15632
83641,FAM107B,15633
83642,SELENOO,15634
83643,CCDC3,15635
83648,FAM167A,15637
83657,DYNLRB2,15641
83658,DYNLRB1,15642
83659,TEKT1,15643
83660,TLN2,15644
83666,PARP9,15646
83667,SESN2,15647
8369,H4C7,6493
83690,CRISPLD1,15648
83692,CD99L2,15649
83693,HSDL1,15650
83696,TRAPPC9,15653
83699,SH3BGRL2,15656
837,CASP4,689
83700,JAM3,15657
83706,FERMT3,15658
83707,TRPT1,15659
83714,NRIP2,15660
83715,ESPN,15661
83716,CRISPLD2,15662
83719,YPEL3,15663
83729,INHBE,15665
83732,RIOK1,15666
83733,SLC25A18,15667
83734,ATG10,15668
83737,ITCH,15669
83742,MARVELD1,15672
83743,GRWD1,15673
83744,ZNF484,15674
83746,L3MBTL2,15675
83752,LONP2,15676
83756,TAS1R3,15678
83758,RBP5,15680
83759,RBM4B,15681
83786,FRMD8,15682
83787,ARMC10,15683
8379,MAD1L1,6498
838,CASP5,690
8382,NME5,6499
83849,SYT15,15686
83850,ESYT3,15687
83852,SETDB2,15689
83853,ROPN1L,15690
83854,ANGPTL6,15691
83855,KLF16,15692
83856,FSD1L,15693
83858,ATAD3B,15695
83860,TAF3,15696
83861,RSPH3,15697
83862,TMEM120A,15698
83871,RAB34,15705
83872,HMCN1,15706
83874,TBC1D10A,15708
83875,BCO2,15709
83877,TM2D2,15711
83878,USHBP1,15712
83879,CDCA7,15713
83882,TSPAN10,15716
83884,SLC25A2,15717
83888,FGFBP2,15720
83889,WDR87,15721
83891,SNX25,15723
83892,KCTD10,15724
83896,KRTAP3-1,15728
83897,KRTAP3-2,15729
83899,KRTAP9-2,15730
839,CASP6,691
83903,HASPIN,15734
83930,STARD3NL,15735
83932,SPRTN,15737
83933,HDAC10,15738
83937,RASSF4,15739
83938,LRMDA,15740
83939,EIF2A,15741
8394,PIP5K1A,6509
83940,TATDN1,15742
83941,TM2D1,15743
83943,IMMP2L,15745
8395,PIP5K1B,6510
83955,NACA4P,15747
83959,SLC4A11,15750
8396,PIP4K2B,6511
8398,PLA2G6,6512
83982,IFI27L2,15751
83985,SPNS1,15753
83986,FAM234A,15754
83987,CCDC8,15755
83988,NCALD,15756
83989,FAM172A,15757
8399,PLA2G10,6513
83990,BRIP1,15758
83992,CTTNBP2,15759
83998,REG4,15760
83999,KREMEN1,15761
840,CASP7,692
84000,TMPRSS13,15762
84002,B3GNT5,15763
8402,SLC25A11,6516
84033,OBSCN,15764
84034,EMILIN2,15765
8404,SPARCL1,6518
8405,SPOP,6519
84056,KATNAL1,15768
84057,MND1,15769
84058,WDR54,15770
84059,ADGRV1,15771
8406,SRPX,6520
84060,RBM48,15772
84061,MAGT1,15773
84062,DTNBP1,15774
84064,HDHD2,15776
84065,TMEM222,15777
84067,FHIP1B,15779
84068,SLC10A7,15780
84069,PLEKHN1,15781
8407,TAGLN2,6521
84070,FAM186B,15782
84071,ARMC2,15783
84074,QRICH2,15786
84076,TKTL2,15788
84077,C3orf20,15789
84078,KBTBD7,15790
84079,ANKRD27,15791
8408,ULK1,6522
84080,ENKD1,15792
84081,NSRP1,15793
84083,ZRANB3,15794
84084,RAB6C,15795
84085,FBXO30,15796
8409,UXT,6523
841,CASP8,693
84100,ARL6,15806
84102,SLC41A2,15808
84105,PCBD2,15810
84106,PRAM1,15811
84108,PCGF6,15813
8411,EEA1,6525
8412,BCAR3,6526
84124,ZNF394,15815
84125,LRRIQ1,15816
84126,ATRIP,15817
84128,WDR75,15818
84129,ACAD11,15819
84131,CEP78,15820
84132,USP42,15821
84134,TOMM40L,15823
84135,UTP15,15824
84138,SLC7A6OS,15825
84140,FAM161A,15826
84141,EVA1A,15827
84142,ABRAXAS1,15828
84144,SYDE2,15829
84146,ZNF644,15830
84148,KAT8,15831
84152,PPP1R1B,15832
84153,RNASEH2C,15833
84154,RPF2,15834
84159,ARID5B,15835
8416,ANXA9,6527
84162,BLTP1,15836
84163,GTF2IRD2,15837
84164,ASCC2,15838
84166,NLRC5,15839
84167,C19orf44,15840
84168,ANTXR1,15841
8417,STX7,6528
84171,LOXL4,15842
84172,POLR1B,15843
84173,ELMOD3,15844
84174,SLA2,15845
84181,CHD6,15848
84182,MINDY4,15849
84186,ZCCHC7,15850
84187,TMEM164,15851
84188,FAR1,15852
84189,SLITRK6,15853
84190,METTL25,15854
84191,CIAO2A,15855
84193,SETD3,15856
84196,USP48,15857
84197,POMK,15858
842,CASP9,694
84206,MEX3B,15860
84210,ANKRD20A1,15861
84219,WDR24,15867
84220,RGPD5,15868
84225,ZMYND15,15873
84226,C2orf16,15874
84230,LRRC8C,15876
84231,TRAF7,15877
84232,MAF1,15878
84233,TMEM126A,15879
84236,RHBDD1,15880
84239,ATP13A4,15881
8424,BBOX1,6533
84240,ZCCHC9,15882
84243,ZDHHC18,15883
84245,MRI1,15884
84246,MED10,15885
84247,RTL6,15886
84248,FYTTD1,15887
84249,PSD2,15888
8425,LTBP4,6534
84250,SLF1,15889
84251,SGIP1,15890
84253,GARNL3,15891
84254,CAMKK1,15892
84255,SLC37A3,15893
84256,FLYWCH1,15894
84258,SYT3,15895
84259,DCUN1D5,15896
84260,TCHP,15897
84261,FBXW9,15898
84262,PSMG3,15899
84263,HSDL2,15900
84264,HAGHL,15901
84265,POLR3GL,15902
84266,ALKBH7,15903
84267,C9orf64,15904
84268,RPAIN,15905
84269,CHCHD5,15906
8427,ZNF282,6535
84270,CARD19,15907
84271,POLDIP3,15908
84272,YIPF4,15909
84273,NOA1,15910
84274,COQ5,15911
84275,SLC25A33,15912
84276,NICN1,15913
84277,DNAJC30,15914
84279,PRADC1,15916
8428,STK24,6536
84280,BTBD10,15917
84281,C2orf88,15918
84282,RNF135,15919
84283,TMEM79,15920
84284,NTPCR,15921
84285,EIF1AD,15922
84286,TMEM175,15923
84287,ZDHHC16,15924
84289,ING5,15926
84290,CAPNS2,15927
84292,WDR83,15928
84293,PRXL2A,15929
84294,UTP23,15930
84295,PHF6,15931
84296,GINS4,15932
84298,LLPH,15933
84299,MIEN1,15934
843,CASP10,695
84300,UQCC2,15935
84301,DDI2,15936
84302,PGAP4,15937
84303,CHCHD6,15938
84304,NUDT22,15939
84305,PYM1,15940
84306,PDCD2L,15941
84307,ZNF397,15942
84309,NUDT16L1,15943
84310,C7orf50,15944
84311,MRPL45,15945
84312,BRMS1L,15946
84313,VPS25,15947
84315,MON1A,15949
84316,NAA38,15950
84317,CCDC115,15951
84318,CCDC77,15952
84319,CMSS1,15953
84320,ACBD6,15954
84321,THOC3,15955
84324,SARNP,15957
84326,METTL26,15958
84327,ZBED3,15959
84328,LZIC,15960
84329,HVCN1,15961
84330,ZNF414,15962
84331,MCRIP2,15963
84332,DYDC2,15964
84333,PCGF5,15965
84334,COA8,15966
84335,AKT1S1,15967
84336,TMEM101,15968
84337,ELOF1,15969
8434,RECK,6539
84340,GFM2,15970
84342,COG8,15971
84343,HPS3,15972
8436,CAVIN2,6541
84364,ARFGAP2,15973
84365,NIFK,15974
8437,RASAL1,6542
84376,HOOK3,15976
8438,RAD54L,6543
8439,NSMAF,6544
8440,NCK2,6545
84417,ECRG4,15977
84418,CYSTM1,15978
84419,C15orf48,15979
8443,GNPAT,6546
84433,CARD11,15981
84435,ADGRA1,15983
84436,ZNF528,15984
84437,MSANTD4,15985
84439,HHIPL1,15986
84440,RAB11FIP4,15987
84441,MAML2,15988
84443,FRMPD3,15989
84444,DOT1L,15990
84445,LZTS2,15991
84446,BRSK1,15992
84447,SYVN1,15993
84448,ABLIM2,15994
84450,ZNF512,15996
84451,MAP3K21,15997
84455,EFCAB7,15998
84456,L3MBTL3,15999
84457,PHYHIPL,16000
84458,LCOR,16001
8446,DUSP11,6549
84460,ZMAT1,16002
84461,NEURL4,16003
84464,SLX4,16004
84466,MEGF10,16006
84467,FBN3,16007
8447,DOC2B,6550
8448,DOC2A,6551
8449,DHX16,6552
84498,FAM120B,16008
845,CASQ2,697
8450,CUL4B,6553
84501,SPIRE2,16009
84502,JPH4,16010
84503,ZNF527,16011
8451,CUL4A,6554
84513,PLPP5,16013
84514,GHDC,16014
84515,MCM8,16015
84516,DCTN5,16016
84519,ACRBP,16019
8452,CUL3,6555
84520,GON7,16020
84522,JAGN1,16021
84524,ZC3H8,16022
84525,HOPX,16023
84528,RHOXF2,16025
84529,CDIN1,16026
8453,CUL2,6556
84530,SRRM4,16027
84532,ACSS1,16028
8454,CUL1,6557
84541,KBTBD8,16031
84542,SANBR,16032
84545,MRPL43,16033
84549,MAK16,16037
8455,ATRN,6558
84552,PARD6G,16038
84557,MAP1LC3A,16040
8456,FOXN1,6559
84560,MT4,16042
84561,SLC12A8,16043
84570,COL25A1,16046
84572,GNPTG,16047
8458,TTF2,6560
8459,TPST2,6561
846,CASR,698
8460,TPST1,6562
84612,PARD6B,16048
84614,ZBTB37,16049
84616,KRTAP4-4,16050
84617,TUBB6,16051
84618,NT5C1A,16052
84619,ZGPAT,16053
84622,ZNF594,16055
84623,KIRREL3,16056
84624,FNDC1,16057
84626,KRBA1,16058
84627,ZNF469,16059
84628,NTNG2,16060
84629,TNRC18,16061
8463,TEAD2,6564
84630,TTBK1,16062
84631,SLITRK2,16063
84632,AFAP1L2,16064
8464,SUPT3H,6565
84640,USP38,16068
84641,MFSD14B,16069
84643,KIF2B,16070
84647,PLA2G12B,16072
84651,SPINK7,16076
84656,GLYR1,16078
84658,ADGRE3,16080
84659,RNASE7,16081
84661,DPY30,16083
84662,GLIS2,16084
84665,MYPN,16086
84668,HYCC1,16089
84669,USP32,16090
8467,SMARCA5,6567
84674,CARD6,16094
84675,TRIM55,16095
84676,TRIM63,16096
84678,KDM2B,16098
84679,SLC9A7,16099
84680,ACCS,16100
84681,HINT2,16101
84687,PPP1R9B,16103
84690,SPATA22,16106
84693,MCEE,16109
84695,LOXL3,16111
847,CAT,699
8470,SORBS2,6569
84700,MYO18B,16115
84701,COX4I2,16116
84705,GTPBP3,16117
84706,GPT2,16118
84707,BEX2,16119
84708,LNX1,16120
84709,MGARP,16121
8471,IRS4,6570
84717,HDGFL2,16122
84720,PIGO,16124
84722,PSRC1,16125
84725,PLEKHA8,16126
84726,PRRC2B,16127
84727,SPSB2,16128
8473,OGT,6571
84733,CBX2,16129
84735,CNDP1,16131
84747,UNC119B,16133
84749,USP30,16134
84752,B3GNT9,16136
84759,PCGF1,16137
8476,CDC42BPA,6572
84766,CRACR2A,16139
84769,MPV17L2,16141
84779,NAA11,16146
84787,KMT5C,16147
8479,HIRIP3,6574
84790,TUBA1C,16149
84795,PYROXD2,16153
8480,RAE1,6575
84803,GPAT3,16155
84804,MFSD9,16156
8481,OFD1,6576
84811,BUD13,16160
84812,PLCD4,16161
84816,RTN4IP1,16164
84817,TXNDC17,16165
84818,IL17RC,16166
8482,SEMA7A,6577
84823,LMNB2,16168
84824,FCRLA,16169
84826,SFT2D3,16170
8483,CILP,6578
84833,ATP5MK,16173
84836,ABHD14B,16174
84838,ZNF496,16176
84842,HPDL,16178
84844,PHF5A,16179
84858,ZNF503,16186
84859,LRCH3,16187
84861,KLHL22,16188
84864,RIOX2,16189
84866,TMEM25,16191
84867,PTPN5,16192
84868,HAVCR2,16193
84869,CBR4,16194
8487,GEMIN2,6580
84870,RSPO3,16195
84871,AGBL4,16196
84872,ZC3H10,16197
84873,ADGRG7,16198
84875,PARP10,16200
84876,ORAI1,16201
84878,ZBTB45,16202
84879,MFSD2A,16203
84881,RPUSD4,16204
84883,AIFM2,16205
84885,ZDHHC12,16206
84886,C1orf198,16207
84888,SPPL2A,16208
84890,ADO,16210
84892,POMGNT2,16212
